Image_Name,Class,xmin,ymin,xmax,ymax,img_width,img_height
frame_98_24.jpg,Person,89,71,102,111,450,360
frame_98_24.jpg,Person,186,90,203,137,450,360
frame_98_24.jpg,Person,69,74,81,102,450,360
frame_98_24.jpg,Person,216,175,249,224,450,360
frame_98_25.jpg,Person,276,187,327,285,450,360
frame_98_25.jpg,Person,89,71,102,111,450,360
frame_98_25.jpg,Person,186,90,203,137,450,360
frame_98_25.jpg,Person,69,74,81,102,450,360
frame_98_25.jpg,Person,404,148,430,199,450,360
frame_98_25.jpg,Person,435,162,449,194,450,360
frame_98_25.jpg,Person,215,175,248,225,450,360
frame_98_26.jpg,Person,276,187,327,284,450,360
frame_98_26.jpg,Person,89,71,102,111,450,360
frame_98_26.jpg,Person,186,90,203,137,450,360
frame_98_26.jpg,Person,69,73,81,102,450,360
frame_98_26.jpg,Person,404,148,430,199,450,360
frame_98_26.jpg,Person,215,175,249,225,450,360
frame_98_26.jpg,Person,434,162,449,194,450,360
frame_98_27.jpg,Person,277,187,327,284,450,360
frame_98_27.jpg,Person,89,70,103,111,450,360
frame_98_27.jpg,Person,186,90,203,137,450,360
frame_98_27.jpg,Person,69,73,81,102,450,360
frame_98_27.jpg,Person,434,161,449,194,450,360
frame_98_27.jpg,Person,404,148,430,199,450,360
frame_98_27.jpg,Person,255,91,269,123,450,360
frame_98_28.jpg,Person,276,189,326,284,450,360
frame_98_28.jpg,Person,89,70,103,111,450,360
frame_98_28.jpg,Person,186,90,203,137,450,360
frame_98_28.jpg,Person,69,73,81,102,450,360
frame_98_28.jpg,Person,435,162,449,193,450,360
frame_98_29.jpg,Person,276,189,326,284,450,360
frame_98_29.jpg,Person,89,70,103,111,450,360
frame_98_29.jpg,Person,186,90,203,137,450,360
frame_98_29.jpg,Person,69,73,81,102,450,360
frame_98_29.jpg,Person,435,163,449,194,450,360
frame_98_3.jpg,Person,285,172,339,263,450,360
frame_98_3.jpg,Person,184,90,203,137,450,360
frame_98_3.jpg,Person,89,72,102,112,450,360
frame_98_3.jpg,Person,72,72,82,103,450,360
frame_98_3.jpg,Person,217,169,267,229,450,360
frame_98_3.jpg,Person,405,146,436,196,450,360
frame_98_30.jpg,Person,275,191,323,285,450,360
frame_98_30.jpg,Person,89,70,103,112,450,360
frame_98_30.jpg,Person,186,90,204,137,450,360
frame_98_30.jpg,Person,69,73,81,102,450,360
frame_98_31.jpg,Person,275,191,323,285,450,360
frame_98_31.jpg,Person,89,70,103,112,450,360
frame_98_31.jpg,Person,186,90,203,137,450,360
frame_98_31.jpg,Person,69,73,81,102,450,360
frame_98_32.jpg,Person,275,190,323,285,450,360
frame_98_32.jpg,Person,89,70,103,112,450,360
frame_98_32.jpg,Person,186,90,204,137,450,360
frame_98_32.jpg,Person,69,72,81,102,450,360
frame_54_40.jpg,Person,0,139,60,566,1280,720
frame_54_40.jpg,Person,149,57,258,434,1280,720
frame_54_40.jpg,Person,111,37,176,334,1280,720
frame_54_41.jpg,Person,147,24,258,434,1280,720
frame_54_41.jpg,Person,0,138,59,565,1280,720
frame_54_41.jpg,Person,109,33,177,335,1280,720
frame_54_42.jpg,Person,0,136,58,566,1280,720
frame_54_42.jpg,Person,143,18,258,434,1280,720
frame_54_42.jpg,Person,110,27,179,334,1280,720
frame_54_43.jpg,Person,0,139,58,566,1280,720
frame_54_43.jpg,Person,148,21,258,435,1280,720
frame_54_43.jpg,Person,107,39,180,335,1280,720
frame_54_44.jpg,Person,0,137,58,566,1280,720
frame_54_44.jpg,Person,149,13,257,435,1280,720
frame_54_44.jpg,Person,105,35,180,333,1280,720
frame_54_45.jpg,Person,149,11,257,435,1280,720
frame_54_45.jpg,Person,0,134,59,566,1280,720
frame_54_45.jpg,Person,105,14,181,329,1280,720
frame_54_46.jpg,Person,0,147,59,566,1280,720
frame_54_46.jpg,Person,147,11,257,435,1280,720
frame_54_46.jpg,Person,104,12,180,326,1280,720
frame_54_47.jpg,Person,149,12,256,435,1280,720
frame_54_47.jpg,Person,0,146,59,567,1280,720
frame_54_47.jpg,Person,101,8,179,325,1280,720
frame_54_47.jpg,Person,0,9,90,367,1280,720
frame_54_48.jpg,Person,151,13,257,435,1280,720
frame_54_48.jpg,Person,0,148,59,567,1280,720
frame_54_48.jpg,Person,100,7,179,325,1280,720
frame_54_48.jpg,Person,0,10,88,366,1280,720
frame_54_49.jpg,Person,150,12,256,435,1280,720
frame_54_49.jpg,Person,0,149,58,567,1280,720
frame_54_49.jpg,Person,99,8,177,329,1280,720
frame_54_49.jpg,Person,0,11,88,366,1280,720
frame_54_5.jpg,Person,0,149,66,567,1280,720
frame_54_5.jpg,Person,110,9,249,394,1280,720
frame_54_5.jpg,Person,0,3,89,316,1280,720
frame_54_6.jpg,Person,0,104,67,564,1280,720
frame_54_6.jpg,Person,135,6,247,394,1280,720
frame_54_6.jpg,Person,103,42,172,332,1280,720
frame_54_7.jpg,Person,0,107,68,565,1280,720
frame_54_7.jpg,Person,108,6,248,394,1280,720
frame_54_7.jpg,Person,105,38,171,332,1280,720
frame_54_8.jpg,Person,107,2,247,393,1280,720
frame_54_8.jpg,Person,0,110,70,564,1280,720
frame_54_9.jpg,Person,106,7,247,393,1280,720
frame_54_9.jpg,Person,0,99,70,562,1280,720
frame_55_0.jpg,Person,732,378,810,478,854,480
frame_55_0.jpg,Person,584,308,642,411,854,480
frame_55_0.jpg,Person,311,106,347,146,854,480
frame_55_0.jpg,Person,603,286,638,329,854,480
frame_55_1.jpg,Person,737,380,814,478,854,480
frame_55_1.jpg,Person,605,287,642,334,854,480
frame_55_1.jpg,Person,311,105,347,144,854,480
frame_55_1.jpg,Person,591,312,648,418,854,480
frame_55_1.jpg,Person,310,105,347,174,854,480
frame_55_10.jpg,Person,777,411,853,478,854,480
frame_55_10.jpg,Person,611,299,667,380,854,480
frame_55_10.jpg,Person,609,336,720,471,854,480
frame_55_10.jpg,Person,311,105,347,144,854,480
frame_55_11.jpg,Person,781,415,852,478,854,480
frame_55_11.jpg,Person,611,300,668,382,854,480
frame_55_11.jpg,Person,612,342,718,472,854,480
frame_55_11.jpg,Person,310,106,347,144,854,480
frame_55_12.jpg,Person,785,420,852,478,854,480
frame_55_12.jpg,Person,611,301,673,384,854,480
frame_55_12.jpg,Person,617,346,720,468,854,480
frame_55_12.jpg,Person,310,105,348,144,854,480
frame_55_13.jpg,Person,614,302,675,385,854,480
frame_55_13.jpg,Person,789,423,852,478,854,480
frame_55_13.jpg,Person,622,348,719,475,854,480
frame_55_13.jpg,Person,310,106,347,144,854,480
frame_55_14.jpg,Person,793,426,853,478,854,480
frame_55_14.jpg,Person,631,303,677,388,854,480
frame_55_14.jpg,Person,632,350,717,475,854,480
frame_55_14.jpg,Person,310,106,348,144,854,480
frame_55_15.jpg,Person,637,353,715,473,854,480
frame_55_15.jpg,Person,634,304,678,391,854,480
frame_55_15.jpg,Person,797,428,853,478,854,480
frame_55_15.jpg,Person,310,105,347,144,854,480
frame_55_16.jpg,Person,644,356,719,474,854,480
frame_55_16.jpg,Person,629,305,678,390,854,480
frame_55_16.jpg,Person,310,105,347,144,854,480
frame_55_17.jpg,Person,651,357,724,474,854,480
frame_55_17.jpg,Person,633,306,680,393,854,480
frame_55_17.jpg,Person,309,106,346,176,854,480
frame_55_17.jpg,Person,311,105,347,145,854,480
frame_55_17.jpg,Person,807,436,852,477,854,480
frame_55_18.jpg,Person,659,360,726,475,854,480
frame_55_18.jpg,Person,638,309,683,399,854,480
frame_55_18.jpg,Person,310,105,347,146,854,480
frame_55_19.jpg,Person,661,362,731,477,854,480
frame_55_19.jpg,Person,643,310,684,403,854,480
frame_55_19.jpg,Person,310,105,349,146,854,480
frame_55_2.jpg,Person,743,382,817,478,854,480
frame_55_2.jpg,Person,594,310,655,459,854,480
frame_55_2.jpg,Person,609,288,637,337,854,480
frame_55_2.jpg,Person,311,106,347,146,854,480
frame_55_20.jpg,Person,644,314,687,410,854,480
frame_55_20.jpg,Person,664,366,737,477,854,480
frame_55_20.jpg,Person,311,105,351,147,854,480
frame_55_21.jpg,Person,665,372,748,478,854,480
frame_55_21.jpg,Person,645,315,690,410,854,480
frame_55_21.jpg,Person,311,105,352,146,854,480
frame_55_22.jpg,Person,665,376,750,477,854,480
frame_55_22.jpg,Person,646,318,692,416,854,480
frame_55_22.jpg,Person,311,105,353,146,854,480
frame_55_23.jpg,Person,665,383,752,478,854,480
frame_55_23.jpg,Person,647,320,695,415,854,480
frame_55_23.jpg,Person,312,105,348,147,854,480
frame_55_24.jpg,Person,646,322,698,416,854,480
frame_55_24.jpg,Person,678,387,754,478,854,480
frame_55_24.jpg,Person,312,105,346,146,854,480
frame_55_25.jpg,Person,689,396,757,478,854,480
frame_55_25.jpg,Person,644,323,700,414,854,480
frame_55_25.jpg,Person,313,105,345,147,854,480
frame_55_25.jpg,Person,312,105,345,174,854,480
frame_55_26.jpg,Person,647,324,701,418,854,480
frame_55_26.jpg,Person,691,392,763,477,854,480
frame_55_26.jpg,Person,314,105,346,147,854,480
frame_33_15.jpg,Person,78,132,189,344,640,360
frame_33_16.jpg,Person,79,132,189,344,640,360
frame_33_17.jpg,Person,79,132,189,345,640,360
frame_33_18.jpg,Person,79,131,189,344,640,360
frame_33_19.jpg,Person,79,131,189,344,640,360
frame_33_2.jpg,Person,77,132,186,346,640,360
frame_33_20.jpg,Person,79,132,189,345,640,360
frame_33_21.jpg,Person,79,132,189,346,640,360
frame_33_22.jpg,Person,78,132,188,346,640,360
frame_33_23.jpg,Person,78,132,188,346,640,360
frame_33_24.jpg,Person,77,132,187,346,640,360
frame_33_25.jpg,Person,77,132,187,346,640,360
frame_33_26.jpg,Person,77,132,187,346,640,360
frame_33_27.jpg,Person,77,132,187,346,640,360
frame_33_28.jpg,Person,77,131,187,346,640,360
frame_33_29.jpg,Person,77,131,187,346,640,360
frame_33_3.jpg,Person,77,132,186,346,640,360
frame_33_30.jpg,Person,77,132,187,346,640,360
frame_33_31.jpg,Person,77,132,187,346,640,360
frame_60_31.jpg,Person,52,94,106,238,480,360
frame_60_31.jpg,Person,207,79,265,206,480,360
frame_60_31.jpg,Person,111,250,230,340,480,360
frame_60_31.jpg,Person,96,33,136,120,480,360
frame_60_32.jpg,Person,52,93,105,238,480,360
frame_60_32.jpg,Person,207,80,265,207,480,360
frame_60_32.jpg,Person,110,250,229,340,480,360
frame_60_32.jpg,Person,96,33,136,120,480,360
frame_60_33.jpg,Person,52,94,106,238,480,360
frame_60_33.jpg,Person,207,80,265,208,480,360
frame_60_33.jpg,Person,110,250,229,339,480,360
frame_60_33.jpg,Person,96,33,136,120,480,360
frame_60_34.jpg,Person,54,93,106,238,480,360
frame_60_34.jpg,Person,205,80,264,208,480,360
frame_60_34.jpg,Person,96,33,136,120,480,360
frame_60_34.jpg,Person,110,251,229,339,480,360
frame_60_35.jpg,Person,54,93,106,238,480,360
frame_60_35.jpg,Person,206,81,266,209,480,360
frame_60_35.jpg,Person,110,251,229,339,480,360
frame_60_35.jpg,Person,96,33,136,120,480,360
frame_60_36.jpg,Person,54,93,106,238,480,360
frame_60_36.jpg,Person,205,81,264,209,480,360
frame_60_36.jpg,Person,109,252,228,340,480,360
frame_60_36.jpg,Person,96,33,136,120,480,360
frame_60_37.jpg,Person,54,93,105,238,480,360
frame_60_37.jpg,Person,205,81,264,210,480,360
frame_60_37.jpg,Person,109,252,228,340,480,360
frame_60_37.jpg,Person,96,33,136,120,480,360
frame_60_38.jpg,Person,205,81,264,210,480,360
frame_60_38.jpg,Person,55,93,106,238,480,360
frame_60_38.jpg,Person,109,252,228,340,480,360
frame_60_38.jpg,Person,96,33,136,120,480,360
frame_60_39.jpg,Person,205,82,264,212,480,360
frame_60_39.jpg,Person,55,93,106,238,480,360
frame_60_39.jpg,Person,109,252,228,340,480,360
frame_60_39.jpg,Person,96,33,136,120,480,360
frame_60_4.jpg,Person,48,93,105,238,480,360
frame_60_4.jpg,Person,140,244,239,340,480,360
frame_60_4.jpg,Person,228,77,282,191,480,360
frame_60_4.jpg,Person,96,33,136,120,480,360
frame_60_40.jpg,Person,204,83,263,213,480,360
frame_60_40.jpg,Person,56,93,106,238,480,360
frame_60_40.jpg,Person,109,252,227,340,480,360
frame_60_40.jpg,Person,96,33,136,120,480,360
frame_60_41.jpg,Person,56,93,106,238,480,360
frame_60_41.jpg,Person,205,82,264,213,480,360
frame_60_41.jpg,Person,109,252,227,340,480,360
frame_60_41.jpg,Person,96,33,136,120,480,360
frame_60_42.jpg,Person,56,93,105,238,480,360
frame_60_42.jpg,Person,204,83,263,213,480,360
frame_60_42.jpg,Person,96,33,136,120,480,360
frame_60_42.jpg,Person,109,252,227,340,480,360
frame_60_43.jpg,Person,56,93,105,238,480,360
frame_60_43.jpg,Person,204,83,263,213,480,360
frame_60_43.jpg,Person,109,252,227,340,480,360
frame_60_43.jpg,Person,96,33,136,120,480,360
frame_60_44.jpg,Person,56,93,105,238,480,360
frame_60_44.jpg,Person,204,83,263,213,480,360
frame_60_44.jpg,Person,109,252,227,340,480,360
frame_60_44.jpg,Person,96,33,136,120,480,360
frame_60_45.jpg,Person,56,93,105,238,480,360
frame_60_45.jpg,Person,204,83,263,213,480,360
frame_60_45.jpg,Person,109,252,227,340,480,360
frame_60_45.jpg,Person,96,33,136,120,480,360
frame_60_46.jpg,Person,56,93,105,238,480,360
frame_60_46.jpg,Person,204,83,263,213,480,360
frame_60_46.jpg,Person,96,33,136,120,480,360
frame_60_46.jpg,Person,109,252,227,340,480,360
frame_60_47.jpg,Person,56,93,105,238,480,360
frame_60_47.jpg,Person,204,83,263,213,480,360
frame_60_47.jpg,Person,96,33,136,120,480,360
frame_60_47.jpg,Person,109,252,227,340,480,360
frame_60_48.jpg,Person,205,83,264,213,480,360
frame_60_48.jpg,Person,56,93,106,238,480,360
frame_60_48.jpg,Person,109,252,227,340,480,360
frame_60_48.jpg,Person,96,33,136,120,480,360
frame_60_49.jpg,Person,56,93,105,238,480,360
frame_60_49.jpg,Person,205,83,264,213,480,360
frame_60_49.jpg,Person,109,252,227,340,480,360
frame_60_49.jpg,Person,96,33,135,120,480,360
frame_60_5.jpg,Person,48,93,106,239,480,360
frame_60_5.jpg,Person,139,244,239,340,480,360
frame_60_5.jpg,Person,225,77,281,191,480,360
frame_60_5.jpg,Person,96,33,135,120,480,360
frame_60_50.jpg,Person,56,93,105,238,480,360
frame_60_50.jpg,Person,204,83,263,213,480,360
frame_60_50.jpg,Person,109,252,227,340,480,360
frame_60_50.jpg,Person,96,33,136,120,480,360
frame_60_51.jpg,Person,56,93,105,238,480,360
frame_60_51.jpg,Person,205,83,264,213,480,360
frame_60_51.jpg,Person,109,252,227,340,480,360
frame_60_51.jpg,Person,96,33,136,120,480,360
frame_60_52.jpg,Person,56,93,105,238,480,360
frame_60_52.jpg,Person,205,83,264,213,480,360
frame_60_52.jpg,Person,96,33,136,120,480,360
frame_60_52.jpg,Person,109,252,227,340,480,360
frame_60_53.jpg,Person,56,93,105,238,480,360
frame_60_53.jpg,Person,205,83,264,213,480,360
frame_60_53.jpg,Person,109,252,227,340,480,360
frame_60_53.jpg,Person,96,33,136,120,480,360
frame_5_34.jpg,Person,96,126,246,236,426,240
frame_5_35.jpg,Person,97,129,247,236,426,240
frame_5_36.jpg,Person,97,129,247,237,426,240
frame_5_4.jpg,Person,159,120,280,236,426,240
frame_5_5.jpg,Person,159,119,279,236,426,240
frame_5_6.jpg,Person,157,120,279,236,426,240
frame_5_7.jpg,Person,157,119,279,236,426,240
frame_5_8.jpg,Person,155,119,276,236,426,240
frame_5_9.jpg,Person,156,119,276,236,426,240
frame_60_0.jpg,Person,50,93,105,238,480,360
frame_60_0.jpg,Person,142,244,242,339,480,360
frame_60_0.jpg,Person,230,76,281,191,480,360
frame_60_0.jpg,Person,96,33,136,120,480,360
frame_60_1.jpg,Person,50,93,106,238,480,360
frame_60_1.jpg,Person,141,244,240,339,480,360
frame_60_1.jpg,Person,231,76,282,191,480,360
frame_60_1.jpg,Person,96,33,136,120,480,360
frame_60_10.jpg,Person,48,93,106,239,480,360
frame_60_10.jpg,Person,219,79,277,192,480,360
frame_60_10.jpg,Person,96,33,136,121,480,360
frame_60_10.jpg,Person,133,244,237,339,480,360
frame_60_11.jpg,Person,48,93,106,239,480,360
frame_60_11.jpg,Person,220,79,284,192,480,360
frame_60_11.jpg,Person,96,33,136,121,480,360
frame_60_11.jpg,Person,131,244,236,339,480,360
frame_54_2.jpg,Person,0,147,66,568,1280,720
frame_54_2.jpg,Person,112,29,199,328,1280,720
frame_54_2.jpg,Person,157,34,244,370,1280,720
frame_54_4.jpg,Person,0,154,66,566,1280,720
frame_54_4.jpg,Person,111,7,244,395,1280,720
frame_55_27.jpg,Person,649,325,703,416,854,480
frame_55_27.jpg,Person,695,396,768,478,854,480
frame_55_27.jpg,Person,315,106,345,147,854,480
frame_55_27.jpg,Person,315,106,344,168,854,480
frame_55_6.jpg,Person,757,394,843,477,854,480
frame_55_6.jpg,Person,605,321,683,455,854,480
frame_55_6.jpg,Person,613,292,647,354,854,480
frame_55_6.jpg,Person,311,106,347,146,854,480
frame_57_35.jpg,Person,259,142,333,303,480,360
frame_57_35.jpg,Person,213,111,270,243,480,360
frame_57_35.jpg,Person,125,41,161,119,480,360
frame_57_35.jpg,Person,175,38,207,112,480,360
frame_57_55.jpg,Person,239,179,331,337,480,360
frame_57_55.jpg,Person,224,83,278,243,480,360
frame_57_55.jpg,Person,127,41,162,118,480,360
frame_57_55.jpg,Person,175,38,207,112,480,360
frame_58_19.jpg,Person,300,176,378,339,480,360
frame_58_19.jpg,Person,195,117,253,190,480,360
frame_58_38.jpg,Person,300,182,380,339,480,360
frame_58_38.jpg,Person,195,117,252,191,480,360
frame_58_9.jpg,Person,299,172,375,339,480,360
frame_58_9.jpg,Person,195,117,253,190,480,360
frame_59_30.jpg,Person,129,133,192,287,480,360
frame_59_30.jpg,Person,30,98,89,222,480,360
frame_59_30.jpg,Person,62,159,139,301,480,360
frame_59_30.jpg,Person,0,181,26,283,480,360
frame_59_30.jpg,Person,350,204,417,279,480,360
frame_59_30.jpg,Person,359,129,439,214,480,360
frame_59_5.jpg,Person,39,97,93,235,480,360
frame_59_5.jpg,Person,77,166,162,337,480,360
frame_59_5.jpg,Person,0,182,26,284,480,360
frame_59_5.jpg,Person,117,113,180,283,480,360
frame_5_13.jpg,Person,148,121,271,236,426,240
frame_5_33.jpg,Person,96,126,246,236,426,240
frame_60_12.jpg,Person,47,93,106,239,480,360
frame_60_12.jpg,Person,219,80,283,193,480,360
frame_60_12.jpg,Person,96,33,136,121,480,360
frame_60_12.jpg,Person,130,244,236,339,480,360
frame_60_30.jpg,Person,52,95,106,239,480,360
frame_60_30.jpg,Person,208,80,266,206,480,360
frame_60_30.jpg,Person,111,250,230,340,480,360
frame_60_30.jpg,Person,96,33,136,120,480,360
frame_60_54.jpg,Person,56,93,105,238,480,360
frame_60_54.jpg,Person,205,83,264,213,480,360
frame_60_54.jpg,Person,109,252,227,340,480,360
frame_60_54.jpg,Person,96,33,136,120,480,360
frame_61_22.jpg,Person,155,68,250,236,636,360
frame_61_22.jpg,Person,209,62,250,208,636,360
frame_61_22.jpg,Person,86,48,113,166,636,360
frame_61_22.jpg,Person,168,20,204,96,636,360
frame_61_44.jpg,Person,145,58,247,211,636,360
frame_61_44.jpg,Person,89,47,116,165,636,360
frame_61_44.jpg,Person,208,58,255,208,636,360
frame_61_44.jpg,Person,176,25,216,96,636,360
frame_62_13.jpg,Person,214,104,314,326,704,480
frame_3_59.jpg,Person,179,151,266,355,480,360
frame_3_59.jpg,Person,388,92,454,259,480,360
frame_3_59.jpg,Person,55,90,118,264,480,360
frame_3_59.jpg,Person,21,195,126,354,480,360
frame_3_59.jpg,Person,233,62,271,168,480,360
frame_3_6.jpg,Person,173,149,256,345,480,360
frame_3_6.jpg,Person,216,64,262,177,480,360
frame_3_6.jpg,Person,386,149,475,321,480,360
frame_3_6.jpg,Person,68,87,122,164,480,360
frame_3_6.jpg,Person,40,131,154,316,480,360
frame_3_6.jpg,Person,420,107,475,188,480,360
frame_3_7.jpg,Person,173,149,256,347,480,360
frame_3_7.jpg,Person,216,64,262,177,480,360
frame_3_7.jpg,Person,387,149,475,321,480,360
frame_3_7.jpg,Person,39,131,154,316,480,360
frame_3_7.jpg,Person,68,88,121,164,480,360
frame_3_7.jpg,Person,411,107,474,189,480,360
frame_3_8.jpg,Person,173,148,258,348,480,360
frame_3_8.jpg,Person,216,64,262,176,480,360
frame_3_8.jpg,Person,58,134,153,316,480,360
frame_3_8.jpg,Person,68,88,120,164,480,360
frame_3_9.jpg,Person,173,148,258,349,480,360
frame_3_9.jpg,Person,217,63,262,176,480,360
frame_3_9.jpg,Person,59,130,152,316,480,360
frame_3_9.jpg,Person,68,88,120,164,480,360
frame_3_9.jpg,Person,398,153,476,308,480,360
frame_3_9.jpg,Person,342,310,446,355,480,360
frame_40_0.jpg,Person,578,182,795,685,1280,720
frame_40_1.jpg,Person,578,182,795,685,1280,720
frame_40_10.jpg,Person,600,187,781,610,1280,720
frame_40_11.jpg,Person,609,186,799,610,1280,720
frame_40_12.jpg,Person,612,183,800,610,1280,720
frame_40_13.jpg,Person,612,184,800,611,1280,720
frame_40_14.jpg,Person,608,182,814,609,1280,720
frame_40_15.jpg,Person,605,180,821,606,1280,720
frame_40_16.jpg,Person,605,180,821,606,1280,720
frame_40_17.jpg,Person,605,180,820,606,1280,720
frame_40_18.jpg,Person,605,180,821,606,1280,720
frame_40_19.jpg,Person,605,179,822,606,1280,720
frame_122_38.jpg,Person,328,25,607,565,1280,720
frame_122_38.jpg,Person,0,148,106,552,1280,720
frame_122_39.jpg,Person,320,27,602,565,1280,720
frame_122_39.jpg,Person,0,214,108,561,1280,720
frame_122_4.jpg,Person,276,26,562,624,1280,720
frame_122_40.jpg,Person,313,29,596,565,1280,720
frame_122_40.jpg,Person,0,158,126,570,1280,720
frame_122_41.jpg,Person,304,30,592,567,1280,720
frame_122_41.jpg,Person,0,159,124,569,1280,720
frame_122_42.jpg,Person,298,30,590,566,1280,720
frame_122_42.jpg,Person,0,162,126,569,1280,720
frame_122_43.jpg,Person,290,28,588,565,1280,720
frame_122_43.jpg,Person,0,163,124,566,1280,720
frame_122_43.jpg,Person,0,73,46,229,1280,720
frame_122_44.jpg,Person,294,27,586,566,1280,720
frame_122_44.jpg,Person,0,165,134,571,1280,720
frame_122_44.jpg,Person,0,73,46,233,1280,720
frame_122_45.jpg,Person,293,26,585,568,1280,720
frame_122_45.jpg,Person,0,167,140,573,1280,720
frame_122_45.jpg,Person,0,71,46,270,1280,720
frame_122_46.jpg,Person,291,24,583,571,1280,720
frame_122_46.jpg,Person,9,171,145,590,1280,720
frame_122_46.jpg,Person,0,72,48,281,1280,720
frame_122_47.jpg,Person,288,28,583,567,1280,720
frame_122_47.jpg,Person,19,174,176,592,1280,720
frame_122_47.jpg,Person,0,71,50,285,1280,720
frame_122_48.jpg,Person,288,26,582,572,1280,720
frame_122_48.jpg,Person,27,178,204,623,1280,720
frame_122_48.jpg,Person,0,73,48,285,1280,720
frame_122_49.jpg,Person,291,25,583,572,1280,720
frame_122_49.jpg,Person,37,181,191,591,1280,720
frame_122_49.jpg,Person,0,71,48,285,1280,720
frame_122_5.jpg,Person,285,26,570,624,1280,720
frame_122_50.jpg,Person,289,23,583,572,1280,720
frame_122_50.jpg,Person,49,185,242,640,1280,720
frame_122_50.jpg,Person,0,72,48,288,1280,720
frame_122_51.jpg,Person,291,24,584,571,1280,720
frame_122_51.jpg,Person,67,191,243,653,1280,720
frame_122_51.jpg,Person,0,73,46,284,1280,720
frame_122_52.jpg,Person,286,27,586,569,1280,720
frame_122_52.jpg,Person,82,193,246,655,1280,720
frame_122_52.jpg,Person,0,72,46,286,1280,720
frame_122_53.jpg,Person,287,25,587,568,1280,720
frame_122_53.jpg,Person,0,73,46,288,1280,720
frame_122_53.jpg,Person,94,195,257,656,1280,720
frame_122_54.jpg,Person,292,24,588,567,1280,720
frame_122_54.jpg,Person,101,196,270,655,1280,720
frame_122_54.jpg,Person,0,72,47,287,1280,720
frame_122_55.jpg,Person,296,21,590,571,1280,720
frame_122_55.jpg,Person,133,197,288,655,1280,720
frame_122_55.jpg,Person,0,73,46,287,1280,720
frame_145_5.jpg,Person,626,64,704,253,1280,720
frame_145_6.jpg,Person,625,66,705,254,1280,720
frame_96_30.jpg,Person,185,146,234,206,450,360
frame_96_30.jpg,Person,0,33,14,68,450,360
frame_96_31.jpg,Person,0,33,14,68,450,360
frame_96_31.jpg,Person,186,145,231,206,450,360
frame_96_32.jpg,Person,0,33,14,68,450,360
frame_96_33.jpg,Person,0,33,14,68,450,360
frame_96_34.jpg,Person,186,145,231,208,450,360
frame_96_34.jpg,Person,0,33,14,68,450,360
frame_96_35.jpg,Person,186,145,231,208,450,360
frame_96_35.jpg,Person,0,33,14,68,450,360
frame_96_36.jpg,Person,187,144,232,208,450,360
frame_96_36.jpg,Person,0,33,14,68,450,360
frame_96_37.jpg,Person,187,144,232,208,450,360
frame_96_37.jpg,Person,0,33,14,68,450,360
frame_96_38.jpg,Person,186,143,231,207,450,360
frame_96_38.jpg,Person,0,33,14,68,450,360
frame_96_39.jpg,Person,186,141,231,209,450,360
frame_96_39.jpg,Person,0,33,14,68,450,360
frame_96_4.jpg,Person,203,133,257,221,450,360
frame_96_4.jpg,Person,0,33,14,69,450,360
frame_96_40.jpg,Person,187,140,233,207,450,360
frame_96_40.jpg,Person,0,33,14,68,450,360
frame_96_42.jpg,Person,0,33,14,68,450,360
frame_96_42.jpg,Person,187,138,230,210,450,360
frame_96_43.jpg,Person,0,33,14,68,450,360
frame_96_43.jpg,Person,187,138,229,210,450,360
frame_96_44.jpg,Person,188,136,233,212,450,360
frame_96_44.jpg,Person,0,33,14,68,450,360
frame_96_45.jpg,Person,188,134,234,211,450,360
frame_96_45.jpg,Person,0,33,14,68,450,360
frame_101_30.jpg,Person,230,75,274,210,480,360
frame_101_30.jpg,Person,274,38,294,96,480,360
frame_101_31.jpg,Person,230,75,273,211,480,360
frame_101_31.jpg,Person,274,38,294,96,480,360
frame_101_32.jpg,Person,230,75,273,211,480,360
frame_101_32.jpg,Person,274,39,294,96,480,360
frame_101_33.jpg,Person,230,75,273,210,480,360
frame_101_33.jpg,Person,273,39,294,97,480,360
frame_101_34.jpg,Person,230,75,274,210,480,360
frame_101_34.jpg,Person,274,39,294,97,480,360
frame_101_35.jpg,Person,230,76,273,210,480,360
frame_101_35.jpg,Person,273,39,294,97,480,360
frame_101_36.jpg,Person,233,76,273,211,480,360
frame_101_36.jpg,Person,273,39,294,97,480,360
frame_101_36.jpg,Person,106,86,161,169,480,360
frame_101_40.jpg,Person,230,75,272,210,480,360
frame_101_40.jpg,Person,273,40,294,96,480,360
frame_101_40.jpg,Person,121,86,168,162,480,360
frame_101_41.jpg,Person,234,75,272,210,480,360
frame_101_41.jpg,Person,273,40,294,96,480,360
frame_101_42.jpg,Person,234,75,272,210,480,360
frame_101_42.jpg,Person,273,40,294,95,480,360
frame_101_43.jpg,Person,232,75,271,210,480,360
frame_101_43.jpg,Person,273,40,294,95,480,360
frame_101_44.jpg,Person,231,76,271,210,480,360
frame_101_44.jpg,Person,146,80,191,162,480,360
frame_101_44.jpg,Person,274,40,296,95,480,360
frame_101_45.jpg,Person,231,75,271,211,480,360
frame_101_45.jpg,Person,146,79,191,162,480,360
frame_101_45.jpg,Person,273,40,294,95,480,360
frame_101_46.jpg,Person,228,73,272,211,480,360
frame_101_46.jpg,Person,145,79,192,162,480,360
frame_101_46.jpg,Person,273,40,295,95,480,360
frame_101_47.jpg,Person,229,75,272,210,480,360
